:ID,name,type,:LABEL,description,source
e_77b0a4ddcb44,四环素类抗生素,其他治疗,其他治疗,"""""一类广谱抗生素，包括奥马环素、萨瑞环素、四环素和替加环素，用于治疗多种细菌感染。""""<SEP>""""一类广谱抗生素，包括替加环素、米诺环素、多西环素、奥马环素、依拉环素等，对多种耐药菌具有抗菌活性。""""<SEP>""""一类广谱抗生素，通过抑制细菌蛋白质合成发挥作用。""""<SEP>""""一类抗生素，常用于治疗多种细菌感染。""""<SEP>""""四环素类抗生素是一类广谱抗生素，包括米诺环素、奥马环素等，通过抑制细菌蛋白质合成发挥作用。""""<SEP>""""四环素是四环素类抗生素。""""<SEP>""""四环素类抗生素（如多西环素、四环素）用于治疗Whipple病和幽门螺杆菌感染。""""<SEP>""""奥马环素是四环素类抗生素。""""<SEP>""""指化学","medical_kg,guideline"
e_dda98e1c0d4f,吸入剂：每片含4个泡囊，每泡囊含扎那米韦5mg和乳糖20mg。,药物,药物,nan,medical_kg
e_1082eb5e0837,抑肽酶,西药,西药,nan,medical_kg
e_3d1694e54bce,按用法用量正确使用仍未显效时，可认为本品不适用，应停药；过量连续使用可引起心律失常甚至心搏停止，应注意勿过量；对妊娠妇女、小儿的安全性尚未确立。,其他治疗,其他治疗,nan,medical_kg
e_427b774d2deb,全身麻醉：根据需要调节吸入浓度，用专用的电加热蒸发器施行紧闭环路麻醉。,其他治疗,其他治疗,nan,medical_kg
e_0f563b4d53fb,吗啡类药物引起的新生儿呼吸抑制：可予肌内注射0.2mg，必要时可再给1次0.2～0.3mg。,其他治疗,其他治疗,nan,medical_kg
e_cff320e9a1b0,艮他霉素,西药,西药,nan,medical_kg
e_14595589d433,安克,西药,西药,nan,medical_kg
e_be1b27d7b0ab,须将冷藏药液恢复至室温并充分摇匀后使用。存放后有少量沉淀，但不应有摇不散的凝块或异物。,其他治疗,其他治疗,nan,medical_kg
e_06c6c16150b4,慎用：(1)充血性心力衰竭；(2)高血压；(3)食管静脉曲张；(4)肺水肿；(5)肾性及肾后性无尿；(6)哺乳期妇女。,其他治疗,其他治疗,nan,medical_kg
e_ccb876dc30e5,力克肺疾,西药,西药,nan,medical_kg
e_8e76d3536f09,氯二氟美松,西药,西药,nan,medical_kg
e_8c969142a161,诺德菲,西药,西药,nan,medical_kg
e_a9646e501859,集气剂变为无色，不得使用。,其他治疗,其他治疗,nan,medical_kg
e_fd20edbf54b0,enoxacin,药物,药物,nan,medical_kg
e_adaf72cf5fa7,利福昔明,西药,西药,"""""Rifaximin is an antibiotic mentioned as an option for empirical treatment of suspected CDI, though specific efficacy data in the provided text is limited.""""<SEP>""""Rifaximin, an antibiotic used in the treatment of CDI.""""<SEP>""""一种抗生素，常用于治疗CDI，但部分患者可能治疗效果不佳。""""<SEP>""""利福昔明是一种抗生素，用于治疗艰难梭菌感染（CDI），在中国大陆可及性好，但临床获","medical_kg,guideline"
e_c45546bd7c47,洛米克思,西药,西药,nan,medical_kg
e_d69b8012d2c8,pym,西药,西药,nan,medical_kg
e_6346aa8045e6,使用本药时可见注射部位出血，但不影响继续用药，发现出血迹象则应停药。,其他治疗,其他治疗,nan,medical_kg
e_1a72c791ef7f,奥沙拉秦,西药,西药,nan,medical_kg
e_622360d4ce01,azodisal,西药,西药,nan,medical_kg
e_8ceed34b81e4,钆喷酸葡胺,西药,西药,nan,medical_kg
e_8fc4d8b969d4,口服：每次60mg，每日3次。,其他治疗,其他治疗,nan,medical_kg
e_73dd37703e2b,zaditen,西药,西药,nan,medical_kg
e_251b3d9e6cfc,口服，一次3片，一天3次。,其他治疗,其他治疗,nan,medical_kg
e_fe094332ed36,替门汀,西药,西药,nan,medical_kg
e_20dc487dbcb6,肌内或静脉推注给药：成人每天2～8g；儿童每天50～150mg/kg，分2～4次给予。,其他治疗,其他治疗,nan,medical_kg
e_da5276a43c06,pas-na,西药,西药,nan,medical_kg
e_b35bc4ac6131,瑞巴派特,西药,西药,nan,medical_kg
e_de92a04493cd,诺维隆,西药,西药,nan,medical_kg
e_16e026fab17c,久用产生耐受，哺乳期安全性尚未确定。,其他治疗,其他治疗,nan,medical_kg
e_8b9718a844a2,米地加霉素,西药,西药,nan,medical_kg
e_cd20c2a9e8b6,头孢伯肟酯,西药,西药,nan,medical_kg
e_860c31cfabd8,哌罗司特钾,西药,西药,nan,medical_kg
e_ee08c259d3d6,服药期间尿液、泪液、痰液、汗液和粪便可出现橙红色。,其他治疗,其他治疗,nan,medical_kg
e_47f8039b3d96,疲乏无力,症状,症状,nan,medical_kg
e_5e25f3e545f9,用药过量处理，大剂量可致中枢兴奋，口服镇静药可防止。,其他治疗,其他治疗,nan,medical_kg
e_33a315ea79d3,用过上述药物产生较大毒性者应慎用。,其他治疗,其他治疗,nan,medical_kg
e_a4c35831743d,苷力康,西药,西药,nan,medical_kg
e_0c3d90a13d20,uft,西药,西药,nan,medical_kg
e_862c57910043,双嘧达莫,西药,西药,nan,medical_kg
e_0b01a2c4b6ca,双嘧达莫心肌显像试验：0.54mg/kg于4min内注射完，注射完毕使患者坐起以减少肺血容量，2min后静脉注射铊2～3ml，10min后即刻显像，3h后延迟显像。,其他治疗,其他治疗,nan,medical_kg
e_33f3b91cd104,vantin,西药,西药,"""""Vantin是头孢泊肟酯的商品名。""""","medical_kg,guideline"
e_b344ef386ca7,二氯苯咪唑,西药,西药,nan,medical_kg
e_570e88c5627c,交叉过敏：对一种头孢菌素类药过敏者对其他头孢菌素类药也可能过敏；对青霉素类、青霉素衍生物过敏者也可能对头孢菌素类药过敏。,其他治疗,其他治疗,nan,medical_kg
e_759d91dfe069,抗菌优,西药,西药,nan,medical_kg
e_1a39f5aaf4cf,戊四氮,西药,西药,nan,medical_kg
e_6aed03d95715,zemuron,西药,西药,nan,medical_kg
e_85d3a91a2be0,氨必妥,西药,西药,nan,medical_kg
e_f89022232769,青黛散,中成药,中成药,nan,medical_kg
e_cea54addcac7,扑米酮,西药,西药,nan,medical_kg
e_a834e30ab73a,由于本药潴钠作用较弱，故一般不用作肾上腺皮质功能减退的替代治疗。,其他治疗,其他治疗,nan,medical_kg
e_a4de146f3faf,雾化吸入在12h内已喷药3～5次而疗效不明显时，应换药。,其他治疗,其他治疗,nan,medical_kg
e_67f92d444a7a,胸腔注射：抽尽胸腔积液，先注入利多卡因注射剂5～10ml和地塞米松5～10mg。每次使用本品乳剂400～600mg与等量0.9%氯化钠注射剂混合后注入，1～3次1个疗程。注入后更换体位，使药物广泛接触胸膜内壁。,其他治疗,其他治疗,nan,medical_kg
e_761d0b95b604,孕妇忌用。,其他治疗,其他治疗,nan,medical_kg
e_2751aa613647,成人：(1)治疗肺吸虫病：①每天0.05～0.06g/kg，分3次服，隔日用药。疗程总量30～45g；②每天3g，分3次服，连服15天。③每天3g，分3次服。隔日用药，30天为1个疗程。(2)治疗绦虫病：①一般用法：1次3g，空腹顿服。或每小时服1g，连服3次；②治疗牛肉绦虫病：可将总量(0.05g/kg)分2次服，间隔0.5h，服完第2次药后3～4h服泻药。(3)治疗姜片虫病：1次2～3g，睡前顿服。(4)治疗华支睾吸虫病：①每天3g，分3次服，连用20～30天；②每天0.05～0.06g/kg，分3次服，隔日用药。疗程总量30～45g。,其他治疗,其他治疗,nan,medical_kg
e_2838ad5c1593,顺二氨环丁烷羧酸铂,西药,西药,nan,medical_kg
e_45641de58faa,妥布拉霉素,西药,西药,nan,medical_kg
e_974a09c60d82,单次静注0.5mg/kg，以0.05%～0.1%注射液连续静滴维持。也可在连续静滴基础上，酌量补充单次静注。,其他治疗,其他治疗,nan,medical_kg
e_f09b09cb356d,mucomyst,西药,西药,nan,medical_kg
e_fb2a6494666a,12-碳酸酯,西药,西药,nan,medical_kg
e_a67e1353f6cb,5×109/l时禁用本品。对于发生严重中性粒细胞减少(＜,其他治疗,其他治疗,nan,medical_kg
e_b870e2e8d562,panipenen/betamipron,药物,药物,nan,medical_kg
e_afde0dc4e94a,胶囊：100mg；,药物,药物,nan,medical_kg
e_119eb1696119,羟喘,西药,西药,nan,medical_kg
e_818f93fc638b,先锋菌素ⅷ,西药,西药,nan,medical_kg
e_1b9de192708a,wyamine,西药,西药,nan,medical_kg
e_4d3997523617,盐酸羟二氢可待因酮,西药,西药,nan,medical_kg
e_d8a989fe5cce,安赛定,西药,西药,nan,medical_kg
e_2127fd3ac0dc,聚肌胞,西药,西药,nan,medical_kg
e_ea3d363c1902,terbutaline,药物,药物,nan,medical_kg
e_19a77235f997,环酯红霉素片：125mg/片；250mg/片。密闭，在干燥阴凉处保存。,药物,药物,nan,medical_kg
e_c62a3d2e7067,痰湿壅盛、风寒咳嗽者不宜服用。,其他治疗,其他治疗,nan,medical_kg
e_5acbc166f185,果糖二磷酸钠,西药,西药,nan,medical_kg
e_d93005142856,威力顺铂ia,西药,西药,nan,medical_kg
e_9bae21c3dd41,口服：每次15～30mg，每天3～4次。剧烈咳嗽时剂量可加至每次60mg。,其他治疗,其他治疗,nan,medical_kg
e_5f10d3f764cb,rimifon,西药,西药,nan,medical_kg
e_722a764a24d8,口服给药：(1)常用量：每天0.5～1.5g，分2～3次口服；(2)骨及关节感染：每天1～1.5g，分2～3次服，疗程4～6周或更长；(3)肺炎及皮肤软组织感染：每天1～1.5g，分2～3次服，疗程7～14天；(4)肠道感染：每天1g，分2次服，疗程5～7天。(5)伤寒：每天1.5g，分2～3次服，疗程10～14天；(6)急性单纯性下尿路感染：每天0.5g，分2次服，疗程5～7天；(7)复杂性尿路感染：每天1g，分2次服，疗程7～14天；(8)单纯性淋病：单剂口服0.5g。,其他治疗,其他治疗,nan,medical_kg
e_37029430cfd0,acd,西药,西药,nan,medical_kg
e_a6b2a9a9777b,长效青霉素,西药,西药,nan,medical_kg
e_76b8a4cd34af,当患者处于电解质紊乱或酸碱平衡失调时，应予纠正后方可使用。本品剂量增至,其他治疗,其他治疗,nan,medical_kg
e_6ebaa9544ef8,药物对检验值或诊断的影响：服药期间偶见氨基转移酶升高，继续治疗或停药后可恢复正常。,其他治疗,其他治疗,nan,medical_kg
e_7a6375a64107,醋酸氢化可的松注射剂：125mg(5ml)；,药物,药物,nan,medical_kg
e_14fdbae8a199,磷甲酸钠,西药,西药,nan,medical_kg
e_ae9eb5c3cf92,满月脸,症状,症状,nan,medical_kg
e_f0dee921f087,口服：成人每次5～10mg，每天3次；儿童每天8～12mg，分数次服,其他治疗,其他治疗,nan,medical_kg
e_36c0955d20c5,bcg-ppd,西药,西药,nan,medical_kg
e_a10d3fe2aa29,心得舒,西药,西药,nan,medical_kg
e_347ef16017ea,泰可欣,西药,西药,nan,medical_kg
e_41d9a25cda1e,ceforanide,药物,药物,"""""Ceforanide is a second-generation cephalosporin antibiotic used to treat bacterial infections.""""","medical_kg,guideline"
e_cb74e91c8f1c,复方阿司匹林,西药,西药,nan,medical_kg
e_f316f8bd4be8,婴儿及新生儿：每天100mg/kg，分2～4次给药。,其他治疗,其他治疗,nan,medical_kg
e_00a017f8e918,偶见口干。,其他治疗,其他治疗,nan,medical_kg
e_d459111f2e8e,康立多,西药,西药,nan,medical_kg
e_d5ceacdc057e,颗粒剂：每袋12g。,药物,药物,nan,medical_kg
e_d3d8c9a1d8b4,冻干人胎盘血丙种球蛋白,西药,西药,nan,medical_kg
e_b01590f0a774,因具有成瘾性，不可过量或长期服用。,其他治疗,其他治疗,nan,medical_kg
e_f3ff6efa4645,服药2周症状无缓解，应去医院就诊。,其他治疗,其他治疗,nan,medical_kg
e_c15e58a56b18,成人：(1)肺栓塞：初始剂量为25万u，在30～45min内滴完，然后以每小时10万u维持24～48h。(2)深静脉血栓：滴注部位以患肢为宜(若累及下肢，可选用踝或足背静脉；若上肢受累，可选用同侧前臂静脉)。初导剂量为25万u，在30～45min内滴完，然后以每小时10万u维持48～72h。如血栓范围广而患者能耐受，可滴注5～7天；仍不能溶解者则代以肝素抗凝治疗。(3)视网膜动脉闭塞：本药的溶栓效果较差，需在闭塞1～2h内恢复血流才能使视网膜组织功能恢复。一般须用药12～24h。(4)心肌梗死：一次性应用，剂量为150万u，于30～60min内滴完，之后每分钟给药3000u，持续15～150min。溶栓后常以口服华法林预防再梗死。,其他治疗,其他治疗,nan,medical_kg
e_364ee6fadf8e,口服：每次2～5ml，每天3次。,其他治疗,其他治疗,nan,medical_kg
e_7ef7b9834aa0,吸入：喷鼻，每次25～50μg，每天2～3次；,其他治疗,其他治疗,nan,medical_kg
e_8765fb7e722e,普沙康唑,西药,西药,nan,medical_kg
e_cb2940f4721e,益康唑,西药,西药,"""""益康唑可用于外用治疗泌尿道感染。""""","medical_kg,guideline"
e_4b6a38c1b561,abbocillin-vk,西药,西药,nan,medical_kg
e_3dc4171abb35,甲氧苯青霉素,西药,西药,nan,medical_kg
e_af0bf7a866a5,儿童：(1)肌内注射：①严重感染和中性粒细胞减少的患儿(2个月以上)：维持量剂量为每次10mg/kg，每天1次；②严重感染和中性粒细胞减少的婴儿：维持量剂量为每次8mg/kg，每天1次。(2)静脉注射：①严重感染和中性粒细胞减少的患儿(2个月以上)：推荐剂量为10mg/kg，前3剂按每12小时静脉注射1次，随后维持量为每次10mg/kg，每天1次；②严重感染和中性粒细胞减少的婴儿：第1天的推荐剂量为16mg/kg。负荷剂量为1剂；维持剂量为每次8mg/kg，每天1次。(3)静脉滴注：剂量同静脉注射。,其他治疗,其他治疗,nan,medical_kg
e_2ca0aa7af0b1,tm300：每片含利福平300mg，异烟肼150mg。,药物,药物,nan,medical_kg
e_e130d309eb30,交叉过敏:对一种氨基糖苷类过敏者可能对其他氨基糖苷类药也过敏。,其他治疗,其他治疗,nan,medical_kg
e_faf87c84826c,cefathiamidine,药物,药物,nan,medical_kg
e_911e63db926c,帕米膦酸,西药,西药,nan,medical_kg
e_d28a8efc2dd3,cedilanid d,西药,西药,nan,medical_kg
e_1317a746f7d7,气雾剂：19.97g(内含色甘酸钠0.7g)。,药物,药物,nan,medical_kg
e_e9147f71291c,泰宁,西药,西药,nan,medical_kg
e_9ea704ae5284,成人，每天2～12g，每4～6小时1次，常规剂量为每4～6小时0.5或1g，重症感染患者，剂量可达每4小时2g。,其他治疗,其他治疗,nan,medical_kg
e_20c93b81879b,pyrazinamidum,西药,西药,nan,medical_kg
e_23dabbda8f37,festamoxin,西药,西药,nan,medical_kg
e_9bbbdc98f276,甲磺灭脓,西药,西药,nan,medical_kg
e_32d6093b6e1f,青霉素g,西药,西药,青霉素G（Penicillin G）是一种天然青霉素类抗生素，属于β-内酰胺类抗菌药物，常用于静脉注射治疗多种细菌感染。它对革兰阳性菌（如链球菌、肺炎球菌、脑膜炎球菌）高度敏感，也对多杀巴斯德菌和钩端螺旋体有效。青霉素G主要用于治疗严重感染，包括但不限于：A族、B族、C族、G族链球菌引起的严重感染、肺炎球菌感染（包括无脑膜炎和合并脑膜炎的肺炎）、脑膜炎球菌脑膜炎（为首选药物）、莱姆病严重表现（作为静脉用药备选方案）、白喉接触者（根据年龄调整剂量）、以及ESLD（终末期肝病）合并皮肤软组织感染中的中重度非化脓性感染。  青霉素G的剂型为注射液，通常通过静脉给药，包括持续输注或分次给药。常用剂量因 | 多杀巴斯德菌对青霉素G敏感。,"medical_kg,guideline"
e_470bf9fd26af,苯氧丙青霉素,西药,西药,nan,medical_kg
e_e47e457b47d8,煤焦油,西药,西药,nan,medical_kg
e_df99ea554d1f,tar acids,西药,西药,nan,medical_kg
e_c6c5820ec163,甘磷酰芥,西药,西药,nan,medical_kg
e_e0a51f61d351,甘磷酰氮芥,西药,西药,nan,medical_kg
e_cd9b351d97ca,cefozopran,药物,药物,nan,medical_kg
e_d8eadf06299a,反流性食管炎,疾病,疾病,nan,medical_kg
e_5c2a111bd0f0,静脉滴注：(1)急性脑血栓和脑栓塞、外周动静脉血栓：每天2万～4万u，溶于5%葡萄糖氯化钠注射剂或低分子右旋糖酐注射剂500ml中，分1～2次给药 疗程为7～10天，剂量可根据病情增减 (2)急性心肌梗死：每天50万～150万u，溶于0.9%氯化钠注射剂或5%葡萄糖注射剂50～100ml中，于30～60min内均匀滴入，剂量可依患者体重及体质情况作调整 (3)肺栓塞：首剂4000u/kg，于30～45min滴注完，继以每小时4000u/kg(也有使用100～150万u的用法) 静脉泵入，持续24～48h 近年来对大块肺栓塞伴血流动力学紊乱的患者主张大剂量滴注60～120min，以迅速改善血流动力学指标，之后维持溶栓24～36h 重症肺栓塞在血管造影后通过导管溶栓也有成功的报道 (4)深静脉血栓：急性大块血栓无溶栓禁忌证者，应尽早应用尿激酶溶栓治疗 首剂4000u/kg，于30～45min输入，继以每小时4000u/kg(也有使用80万～120万u的用法，剂量还可酌减为60～80万u) 维持溶栓48～72h 患者若能耐受，必要时可滴注5～7天 若血栓仍不能溶解，可开始用肝素抗凝治疗 (5)眼科：每天5000～2万u，疗程为7～10天，剂量可根据病情增减 冠状动脉输注：急性心肌梗死：20万～100万u，溶于0.9%氯化钠注射剂或5%葡萄糖注射剂20～60ml中，按每分钟1万～2万u的速度滴入，剂量可依患者体重、体质情况及溶栓效果等情况作调整 导管插入动脉血栓：先以每分钟4000u剂量给药，直到出现顺行性血流后再减量为每分钟2000u，1h后再减至每分钟1000u，直到动脉内腔血流正常,其他治疗,其他治疗,nan,medical_kg
e_4d39921a52a7,fml,西药,西药,nan,medical_kg
e_7511528ed3b8,三氮唑核甙,西药,西药,nan,medical_kg
e_0591b36f1476,抗过敏：皮下或肌内注射：每次0.2～0.5mg，可隔10～15min重复1次，并可增至每次1mg。,其他治疗,其他治疗,nan,medical_kg
