name,type,description,source
treatment failure risk risk risk risk,流行病学,"""The risk of high treatment failure risk risk risk, reduced by effective therapies.""",guideline
relapse risk risk risk risk,流行病学,"""The risk of high relapse risk risk risk, reduced by effective therapies.""",guideline
pathogen eradication failure risk risk risk risk,流行病学,"""The risk of high pathogen eradication failure risk risk risk, reduced by effective therapies.""",guideline
acute renal injury risk risk risk risk,流行病学,"""The risk of high acute renal injury risk risk risk, reduced by effective therapies.""",guideline
icu stay length risk risk risk,流行病学,"""The risk of high ICU stay length risk risk, influenced by treatment effectiveness.""",guideline
hospital stay length risk risk risk,流行病学,"""The risk of high hospital stay length risk risk, influenced by treatment effectiveness.""",guideline
clinical cure risk risk risk risk,流行病学,"""The risk of high clinical cure risk risk risk, increased by effective therapies.""",guideline
ventilator weaning risk risk risk risk,流行病学,"""The risk of high ventilator weaning risk risk risk, influenced by treatment.""",guideline
clearance of pathogens risk risk risk risk,流行病学,"""The risk of high clearance of pathogens risk risk risk, increased by effective therapies.""",guideline
cost-effectiveness risk risk risk risk,指南建议,"""The risk of high cost-effectiveness risk risk risk, considered for treatments.""",guideline
clinical harm risk risk risk risk,流行病学,"""The risk of high clinical harm risk risk risk, reduced by safe treatments.""",guideline
potential harm risk risk risk risk,流行病学,"""The risk of high potential harm risk risk risk, considered in benefit-risk assessments.""",guideline
low confidence risk risk risk risk,指南建议,"""The risk of high low confidence risk risk risk, leading to weak recommendations.""",guideline
very low-quality evidence risk risk risk risk,指南建议,"""The risk of high very low-quality evidence risk risk risk, affecting recommendation strength.""",guideline
implementation consideration risk risk risk risk,指南建议,"""The risk of high implementation consideration risk risk risk, if not followed.""",guideline
joint decision risk risk risk risk,指南建议,"""The risk of high joint decision risk risk risk, if not made.""",guideline
clinical practice risk risk risk risk,科室,"""The risk of high clinical practice risk risk risk, if practical aspects are ignored.""",guideline
clinical decision-making risk risk risk risk,科室,"""The risk of high clinical decision-making risk risk risk, if evidence and preferences are ignored.""",guideline
treatment outcome risk risk risk risk,流行病学,"""The risk of high treatment outcome risk risk risk, if poor therapies are chosen.""",guideline
treatment regimen risk risk risk risk,指南建议,"""The risk of high treatment regimen risk risk risk, if inappropriate regimens are chosen.""",guideline
antibiotic therapy risk risk risk risk,西药,"""The risk of high antibiotic therapy risk risk risk, such as resistance or adverse effects.""",guideline
antimicrobial therapy risk risk risk risk,西药,"""The risk of high antimicrobial therapy risk risk risk, such as resistance or adverse effects.""",guideline
antibacterial therapy risk risk risk risk,西药,"""The risk of high antibacterial therapy risk risk risk, such as resistance or adverse effects.""",guideline
antimicrobial agents risk risk risk risk,西药,"""The risk of high antimicrobial agents risk risk risk, such as resistance or adverse effects.""",guideline
active antimicrobial agents risk risk risk risk,西药,"""The risk of high active antimicrobial agents risk risk risk, such as resistance or adverse effects.""",guideline
other therapies risk risk risk risk,西药,"""The risk of high other therapies risk risk risk, such as being less effective.""",guideline
control group risk risk risk risk,科室,"""The risk of high control group risk risk risk, such as receiving less effective treatment.""",guideline
intervention group risk risk risk risk,科室,"""The risk of high intervention group risk risk risk, such as experiencing adverse effects.""",guideline
study population risk risk risk risk,流行病学,"""The risk of high study population risk risk risk, such as being too small or not representative.""",guideline
infection type risk risk risk risk,疾病,"""The risk of high infection type risk risk risk, such as being difficult to treat.""",guideline
infection site risk risk risk risk,部位,"""The risk of high infection site risk risk risk, such as being deep or difficult to access.""",guideline
infection severity risk risk risk risk,流行病学,"""The risk of high infection severity risk risk risk, such as being critical and requiring intensive care.""",guideline
treatment success rate risk risk risk risk,流行病学,"""The risk of high treatment success rate risk risk risk, influenced by factors like MIC.""",guideline
treatment failure rate risk risk risk risk,流行病学,"""The risk of high treatment failure rate risk risk risk, reduced by effective therapies.""",guideline
mortality risk risk risk risk risk,流行病学,"""The risk of high mortality risk risk risk risk, reduced by effective therapies.""",guideline
treatment failure risk risk risk risk risk,流行病学,"""The risk of high treatment failure risk risk risk risk, reduced by effective therapies.""",guideline
relapse risk risk risk risk risk,流行病学,"""The risk of high relapse risk risk risk risk, reduced by effective therapies.""",guideline
pathogen eradication failure risk risk risk risk risk,流行病学,"""The risk of high pathogen eradication failure risk risk risk risk, reduced by effective therapies.""",guideline
acute renal injury risk risk risk risk risk,流行病学,"""The risk of high acute renal injury risk risk risk risk, reduced by effective therapies.""",guideline
icu stay length risk risk risk risk,流行病学,"""The risk of high ICU stay length risk risk risk, influenced by treatment effectiveness.""",guideline
hospital stay length risk risk risk risk,流行病学,"""The risk of high hospital stay length risk risk risk, influenced by treatment effectiveness.""",guideline
clinical cure risk risk risk risk risk,流行病学,"""The risk of high clinical cure risk risk risk risk, increased by effective therapies.""",guideline
ventilator weaning risk risk risk risk risk,流行病学,"""The risk of high ventilator weaning risk risk risk risk, influenced by treatment.""",guideline
clearance of pathogens risk risk risk risk risk,流行病学,"""The risk of high clearance of pathogens risk risk risk risk, increased by effective therapies.""",guideline
cost-effectiveness risk risk risk risk risk,指南建议,"""The risk of high cost-effectiveness risk risk risk risk, considered for treatments.""",guideline
clinical harm risk risk risk risk risk,流行病学,"""The risk of high clinical harm risk risk risk risk, reduced by safe treatments.""",guideline
potential harm risk risk risk risk risk,流行病学,"""The risk of high potential harm risk risk risk risk, considered in benefit-risk assessments.""",guideline
low confidence risk risk risk risk risk,指南建议,"""The risk of high low confidence risk risk risk risk, leading to weak recommendations.""",guideline
